CODIGO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,REGION
05-07-0060-46,ESCUINTLA,LA GOMERA,INSTITUTO MIXTO MUNICIPAL DE EDUCACI�N B�SICA Y BACHILLERATO POR MADUREZ,CALZADA EUFRACIA TAMBITO,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-07-0062-46,ESCUINTLA,LA GOMERA,"INSTITUTO MUNICIPAL DE EDUCACI�N B�SICA Y BACHILLERATO POR MADUREZ ""SANTA CATALINA""",SANTA CATALINA,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-07-0063-46,ESCUINTLA,LA GOMERA,"COLEGIO MIXTO ""LUIS CARDOZA Y ARAG�N""",4A AVE 5-112 BARRIO CHIPILAPA ZONA 0,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-07-0066-46,ESCUINTLA,LA GOMERA,"COLEGIO MIXTO ""LUIS CARDOZA Y ARAG�N""",4A AVE 5-112 BARRIO CHIPILAPA ZONA 0,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-07-0067-46,ESCUINTLA,LA GOMERA,"COLEGIO MIXTO ""LUIS CARDOZA Y ARAG�N"".","4A AVENIDA 5-112, BARRIO CHIPILAPA.",DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-07-0069-46,ESCUINTLA,LA GOMERA,INSTITUTO MUNICIPAL DE EDUCACI�N B�SICA POR MADUREZ Y DIVERSIFICADO.,ESCUELA OFICIAL RURAL MIXTA. ALDEA CEIBA AMELIA.,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-07-0071-46,ESCUINTLA,LA GOMERA,INSTITUTO MUNICIPAL DE EDUCACI�N B�SICA Y DIVERSIFICADO,CALZADA EUFRACIA TAMBITO,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-07-0074-46,ESCUINTLA,LA GOMERA,"COLEGIO MIXTO ""LUIS CARDOZA Y ARAG�N"".","4A AVENIDA 5-112, BARRIO CHIPILAPA",DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-07-0076-46,ESCUINTLA,LA GOMERA,FUNDACI�N M.E.M.E (MILT�N ENRIQUE MOLINA ESPINOZA),KM. 124.5 FINCA LAS ACACIAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SEMIPRESENCIAL,CENTRAL
05-07-0077-46,ESCUINTLA,LA GOMERA,"""LICEO GOMERANO""",4TA. AVENIDA 0-553 BARRIO CHIPILAPA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-07-0079-46,ESCUINTLA,LA GOMERA,"COLEGIO PARTICULAR MIXTO ""EMMANUEL""",PARCELA 149 ALDEA EL SILENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-07-0083-46,ESCUINTLA,LA GOMERA,INSTITUTO MUNICIPAL DE EDUCACI�N B�SICA Y DIVERSIFICADO,"2A CALLE LOTE 1-A, MANZANA 29, COLONIA SANTA CATALINA",DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-07-0722-46,ESCUINTLA,LA GOMERA,CENTRO EDUCATIVO OLMECA,13 CALLE 1-87 COLONIA 1RO. DE MAYO,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-07-2498-46,ESCUINTLA,LA GOMERA,INSTITUTO DE COMPUTACION INFORMATICA,CALLE PRINCIPAL CHIPILAPA 5-112,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-07-2499-46,ESCUINTLA,LA GOMERA,INSTITUTO DE COMPUTACION INFORMATICA,CALLE PRINCIPAL CHIPILAPA 5-112,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-07-2537-46,ESCUINTLA,LA GOMERA,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA,5-112 CALLE PRINCIPAL A CHIPILAPA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-07-2549-46,ESCUINTLA,LA GOMERA,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA 'ARISTIDES CRESPO VILLEGAS',BARRIO CHIPILAPA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-07-2676-46,ESCUINTLA,LA GOMERA,INSTITUTO NORMAL MIXTO,BARRIO CHIPILAPA,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,REGULAR,CENTRAL
05-08-0020-46,ESCUINTLA,GUANAGAZAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,2A. AVENIDA 6-21 ZONA 1,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-08-0021-46,ESCUINTLA,GUANAGAZAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA BRITO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-08-0060-46,ESCUINTLA,GUANAGAZAPA,COLEGIO CRISTIANO MAN� REGALOS DE AMOR,KILOMETRO 81 CARRETERA A TAXISCO ALDEA BRITO FRENTE A GRANJAS SAN PABLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-08-0064-46,ESCUINTLA,GUANAGAZAPA,COLEGIO MIXTO LA OPORTUNIDAD,2A AVENIDA 6-21 ZONA 1 IMSTALCIONES DEL INSTITUTO DE EDUCACI�N DIVERSIFICADA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-08-0066-46,ESCUINTLA,GUANAGAZAPA,INSTITUTO MIXTO MIGUEL DE CERVANTES.,"1A. AVENIDA Y 5A. CALLE ZONA 1, CALLEJ�N GUANAJIHS",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-08-0068-46,ESCUINTLA,GUANAGAZAPA,COLEGIO MIXTO LA OPORTUNIDAD.,2A. AVENIDA 6-21 ZONA 1.,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-08-2839-46,ESCUINTLA,GUANAGAZAPA,INSTITUTO MIXTO MIGUEL DE CERVANTES,2A. AV 8-16 ZONA 1 GUANAGAZAPA ESCUINTLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-08-2857-46,ESCUINTLA,GUANAGAZAPA,INSTITUTO MIXTO MIGUEL DE CERVANTES,2AV. 8-16 ZONA 1 17GUANAGAZAPA ESCUINTLA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-08-3043-46,ESCUINTLA,GUANAGAZAPA,INSTITUTO MIXTO MIGUEL DE CERVANTES,2A. AVENIDA 8-16 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0011-46,ESCUINTLA,SAN JOSE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO PE�ATE SAN JOSE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0024-46,ESCUINTLA,SAN JOSE,INSTITUTO DE COMPUTACION DE INFORMATICA I.C.I,2DA. CALLE 3-24 ZONA 1 COLONIA AREVALO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-0027-46,ESCUINTLA,SAN JOSE,INSTITUTO DE COMPUTACION DE INFORMATICA I.C.I,2DA. CALLE 3-24 ZONA 1 COLONIA AREVALO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-09-0028-46,ESCUINTLA,SAN JOSE,INSTITUTO DE COMPUTACION DE INFORMATICA I.C.I,2DA. CALLE 3-24 ZONA 1 COLONIA AREVALO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0029-46,ESCUINTLA,SAN JOSE,COLEGIO STELLA MARIS,"KILOMETRO 107 COLONIA EL PROGRESO, ANTIGUA CARRETERA A PUERTO SAN JOSE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0035-46,ESCUINTLA,SAN JOSE,COLEGIO MIXTO SANTA VICTORIA,KILOMETRO 108 CARRETERA AL PUERTO SAN JOSE BARRIO LA ARENERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0037-46,ESCUINTLA,SAN JOSE,LICEO ALPHA Y OMEGA,AVENIDA 30 DE JUNIO 0-162 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-09-0039-46,ESCUINTLA,SAN JOSE,COLEGIO MIXTO SANTA VICTORIA,KILOMETRO 108 CARRETERA AL PUERTO DE SAN JOSE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,REGULAR,CENTRAL
05-09-0041-46,ESCUINTLA,SAN JOSE,LICEO SAN JOSE,1A CALLE LOTE 650 BARRIO LA ARENERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-09-0046-46,ESCUINTLA,SAN JOSE,COLEGIO PARTICULAR MIXTO SANTA MARIA,AVENIDA DEL COMERCIO 7-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,REGULAR,CENTRAL
05-09-0049-46,ESCUINTLA,SAN JOSE,"COLEGIO DE CIENCIAS COMERCIALES ""SAN JOSE""",AVENIDA DEL COMERCIO 1-27 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0050-46,ESCUINTLA,SAN JOSE,"CENTRO DE ESTUDIOS ""TECNICO JUVENIL EDUCATIVO""",AVENIDA 30 DE JUNIO 0-72 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-0052-46,ESCUINTLA,SAN JOSE,"INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSE�ANZA ""EL ESFUERZO""",6A AVENIDA LOTE 11 COLONIA EL ESFUERZO ZONA 0,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-09-0053-46,ESCUINTLA,SAN JOSE,COLEGIO MIXTO SANTA VICTORIA,"KM. 108 CARRETERA A SAN JOSE, BARRIO LA ARENERA",DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0054-46,ESCUINTLA,SAN JOSE,LICEO ALPHA Y OMEGA,AVE. 30 DE JUNIO 0-162 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,CENTRAL
05-09-0058-46,ESCUINTLA,SAN JOSE,CENTRO EDUCATIVO GUATEMAYA,1A CALLE LOTE 650 BARRIO ARENERA ZONA 0,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0059-46,ESCUINTLA,SAN JOSE,CENTRO EDUCATIVO GUATEMAYA,1A CALLE LOTE 650 BARRIO ARENERA ZONA 0,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0063-46,ESCUINTLA,SAN JOSE,"COLEGIO ""POPOL VUH""","AVENIDA DEL COMERCIO 1-27, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-0065-46,ESCUINTLA,SAN JOSE,"COLEGIO PARTICULAR MIXTO ""SANTA MARIA""",AVENIDA DEL COMERCIO 7-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,CENTRAL
05-09-0066-46,ESCUINTLA,SAN JOSE,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,5A. AVENIDA 8-80 ZONA 3 BARRIO PE�ATE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0067-46,ESCUINTLA,SAN JOSE,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,5A. AVENIDA 8-80 ZONA 3 BARRIO PE�ATE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0072-46,ESCUINTLA,SAN JOSE,"LICEO BILING�E ""HIGH LEARNING""",6TA. AVENIDA 4-80 BARRIO EL MANGLAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-0073-46,ESCUINTLA,SAN JOSE,"COLEGIO PARTICULAR MIXTO ""SANTA MAR�A""","AVENIDA DEL COMERCIO 7-33, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-0075-46,ESCUINTLA,SAN JOSE,"COLEGIO PARTICULAR MIXTO ""SANTA MAR�A""",AVENIDA DEL COMERCIO 7-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-0076-46,ESCUINTLA,SAN JOSE,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,5A AVENIDA 8-80 ZONA 3 BARRIO PE�ATE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0081-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�CARA SAN JOAQU�N INTERIOR NO. 5 COLONIA EL JARDIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0082-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�CARA SAN JOAQU�N INTERIOR NO. 5 COLONIA EL JARD�N,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-09-0083-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�CARA SAN JOAQU�N INTERIOR NO. 5 COLONIA EL JARDIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0084-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�RARA SAN JOAQU�N INTERIOR NO. 5 COLONIA SAN JOAQU�N,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-09-0085-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�CARA SAN JOAQU�N INTERIOR NO. 5 COLONIA EL JARDIN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0086-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�CARA SAN JOAQU�N INTERIOR NO. 5 COLONIA EL JARDIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,REGULAR,CENTRAL
05-09-0087-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�CARA SAN JOAQU�N INTERIOR NO. 5 COLONIA EL JARDIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0088-46,ESCUINTLA,SAN JOSE,"COLEGIO PREUNIVERSITARIO ""SAN PABLO""",CH�CARA SAN JOAQU�N INTERIOR NO. 5 COLONIA SAN JOAQU�N,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-0092-46,ESCUINTLA,SAN JOSE,COLEGIO PARTICULAR MIXTO LICEO GUATEMALA DEL SUR,3ERA CALLE E/1 Y 2 AVENIDA LOTE 32 PARCELA ARIZONA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0093-46,ESCUINTLA,SAN JOSE,CENTRO EDUCATIVO GUATEMAYA,1A CALLE LOTE 650 BARRIO ARENERA ZONA 0,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0105-46,ESCUINTLA,SAN JOSE,INSTITUTO T�CNICO MAR�TIMO BANAPORT C.A.,1A CALLE LOTE 650 BARRIO LA ARENERA.,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-09-0106-46,ESCUINTLA,SAN JOSE,"PROGRAMA NACIONAL DE EDUCACI�N ALTERNATIVA , PRONEA","AVENIDA 30 DE JUNIO, S�TIMA CALLE ESQUINA.",DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,CENTRAL
05-09-0108-46,ESCUINTLA,SAN JOSE,CENTRO DE ESTUDIOS T�CNICO JUVENIL EDUCATIVO,1A. CALLE LOTE 650 BARRIO LA ARENERA.,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-09-0110-46,ESCUINTLA,SAN JOSE,COLEGIO PARTICULAR MIXTO SANTA MAR�A,"AVENIDA DEL COMERCIO 7-33, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-09-0112-46,ESCUINTLA,SAN JOSE,COLEGIO POPOL VUH,"AVENIDA DEL COMERCIO 1-27, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-09-0460-46,ESCUINTLA,SAN JOSE,COLEGIO DE CIENCIAS COMERCIALES SAN JOSE,AVENIDA DEL COMERCIO 1-27 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0461-46,ESCUINTLA,SAN JOSE,LICEO ALPHA Y OMEGA,AVENIDA 30 DE JUNIO 0-162 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-0663-46,ESCUINTLA,SAN JOSE,COLEGIO PARTICULAR MIXTO 'SANTA MARIA',AVENIDA DEL COMERCIO 7-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,REGULAR,CENTRAL
05-09-0730-46,ESCUINTLA,SAN JOSE,COLEGIO PARTICULAR MIXTO 'SANTA MARIA',AVENIDA DEL COMERCIO 7-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-1900-46,ESCUINTLA,SAN JOSE,CPMI DE CIENCIAS COMERCIALES SAN JOSE,AVENIDA DEL COMERCIO 1-27 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,REGULAR,CENTRAL
05-09-1968-46,ESCUINTLA,SAN JOSE,COLEGIO POPOL VUH,"AV. DEL COMERCIO 1-27, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,CENTRAL
05-09-2068-46,ESCUINTLA,SAN JOSE,COLEGIO TURISTICO TECNOLOGICO DEMING,"2A. CALLE 3-54 ZONA 1, COLONIA AREVALO",DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-2794-46,ESCUINTLA,SAN JOSE,INSTITUTO TECNICO MARITIMO BANAPORT C.A.,1 CALLE LOTE 650 BARRIO LA ARENERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-2928-46,ESCUINTLA,SAN JOSE,INSTITUTO DE COMPUTACION INFORMATICA I.C.I.,2A. CALLE 3-24 ZONA 1,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-2948-46,ESCUINTLA,SAN JOSE,COLEGIO CATOLICO SANTO DOMINGO SAVIO,"5A. CALLE LOTE 5, BARRIO SAN MIGUEL APTO. 'B' ZONA 0",DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-09-3012-46,ESCUINTLA,SAN JOSE,COLEGIO PARTICULAR MIXTO SANTA MARIA,AVENIDA DEL COMERCIO 7-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-09-3076-46,ESCUINTLA,SAN JOSE,CENTRO DE ESTUDIOS TECNICO JUVENIL EDUCATIVO,AVENIDA 30 DE JUNIO 0-72 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-09-3118-46,ESCUINTLA,SAN JOSE,INSTITUTO TECNICO MARITIMO BANAPORT C.A.,3. AVENIDA 0-56 ZONA 2 COLONIA EL PROGRESO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-10-0011-46,ESCUINTLA,IZTAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SANTA MARTA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-10-0016-46,ESCUINTLA,IZTAPA,LICEO MIXTO LIBERTAD,"ENTRADA A BUENA VISTA, EL CARRIZO",DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-10-0019-46,ESCUINTLA,IZTAPA,CENTRO EDUCATIVO JOSE MARTI,5A. AVENIDA 3-60 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-10-0020-46,ESCUINTLA,IZTAPA,CENTRO EDUCATIVO JOSE MARTI,5A. AVENIDA 3-60 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-10-0023-46,ESCUINTLA,IZTAPA,"COLEGIO MIXTO PARTICULAR ""IXTAPAN""",5A AVENIDA 3-80 ZONA 1 BARRIO EL MORON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-10-0025-46,ESCUINTLA,IZTAPA,CENTRO EDUCATIVO JOS� MART�,5A. AVENIDA 3-60 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-10-0032-46,ESCUINTLA,IZTAPA,CENTRO EDUCATIVO JOS� MART�,5A AVENIDA 3-60 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,CENTRAL
05-10-0033-46,ESCUINTLA,IZTAPA,CENTRO EDUCATIVO JOS� MART�,5A AVENIDA 3-60 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
05-10-0035-46,ESCUINTLA,IZTAPA,"COLEGIO PARTICULAR MIXTO ""IXTAPAN""",5TA. AVE. 3-80 ZONA 1 BARRIO EL MOR�N,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-10-0036-46,ESCUINTLA,IZTAPA,"COLEGIO PARTICULAR MIXTO ""IXTAPAN""",5TA. AVE. 3-80 ZONA 1 BARRIO EL MOR�N.,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CENTRAL
05-10-0039-46,ESCUINTLA,IZTAPA,COLEGIO PARTICULAR MIXTO IXTAPAN,5TA AVENIDA 3-80 ZONA 1 BARRIO EL MOR�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,CENTRAL
05-10-2844-46,ESCUINTLA,IZTAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSE�ANZA MISAEL AVILA ESCOBAR,1A. AVENIDA 1-00,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,CENTRAL
